,booking_count,age_in_days,core_earning,active_days,followers,company tier numerical,college tier numerical,years of experience,# of posts/week,avg engagement per post last 30 days,# of Posts last 30 days,# of Comments last 30 days,# of Reactions last 30 days,gender_score,# of promotional posts,Target
1570,2.0,1.0,400.0,1.0,5611.0,7.0,9.0,3.0,1.75,70.25,4.0,1.0,0.0,0.0,4.0,1
1571,2.0,5.0,0.0,5.0,2555.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
1572,2.0,0.0,20.0,0.0,6968.83839786657,8.116120390272542,7.958602162760885,5.062969675018621,1.1444202238914478,67.04512895071359,3.0269636171728385,1.0050505268318715,0.7814403294695761,1.0,0.9638259376067748,1
1573,2.0,0.0,0.0,0.0,1827.0,8.0,7.0,3.0,1.3125,3.0,3.0,0.0,2.0,1.0,0.0,0
1574,2.0,0.0,0.0,0.0,6965.950631375939,8.116067935744239,7.958522177721968,5.06287361235403,1.144331605374424,66.97849867031233,3.026434028011459,1.0047292467643594,0.7811929625209598,1.0,0.9634949372659173,0
1575,2.0,0.0,247.0,0.0,7001.614547535212,8.116715749168767,7.959509992952582,5.0640599862617295,1.1454260440596689,67.80138263326779,3.0329744541545014,1.0086970555981336,0.7842479443363708,1.0,0.9675827914755106,1
1576,2.0,0.0,200.0,0.0,2596.0,6.0,7.0,14.0,8.75,20.06666667,15.0,8.0,7.0,0.0,8.0,1
1577,2.0,0.0,118.0,0.0,16.0,8.146453449378523,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1578,2.0,0.0,0.0,0.0,6965.950631375939,8.116067935744239,7.958522177721968,5.06287361235403,1.144331605374424,66.97849867031233,3.026434028011459,1.0047292467643594,0.7811929625209598,1.0,0.9634949372659173,0
1579,2.0,1.0,337.0,1.0,19007.0,10.0,8.0,7.0,0.859649123,467.2857143,4.0,0.0,1.0,1.0,1.0,1
1580,2.0,5.0,2000.0,0.0,85.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1581,2.0,0.0,0.0,0.0,6965.950631375939,8.116067935744239,7.958522177721968,5.06287361235403,1.144331605374424,66.97849867031233,3.026434028011459,1.0047292467643594,0.7811929625209598,1.0,0.9634949372659173,0
1582,2.0,0.0,0.0,0.0,6965.950631375939,8.116067935744239,7.958522177721968,5.06287361235403,1.144331605374424,66.97849867031233,3.026434028011459,1.0047292467643594,0.7811929625209598,1.0,0.9634949372659173,0
1583,2.0,0.0,1.0,0.0,66.0,8.135980799365603,6.0,0.355932203,0.35,0.666666667,0.0,0.0,0.0,1.0,0.0,1
1584,2.0,1.0,200.0,1.0,7154.158852552677,8.12616902565908,7.958667980357767,5.0633449736627805,0.9849208779253655,68.49122823546352,2.332154191479017,0.9507493416793896,0.6599396170788495,0.0,0.7956529547408859,1
1585,2.0,0.0,0.0,0.0,269.0,7.0,7.0,4.0,1.75,11.0,1.0,0.0,1.0,1.0,0.0,0
1586,2.0,0.0,166.0,0.0,1030.0,7.0,7.0,3.0,4.298245614,31.77142857,20.0,6.0,0.0,1.0,4.0,1
1587,1.0,0.0,150.0,0.0,4733.0,7.0,7.0,8.0,0.859649123,16.57142857,4.0,0.0,0.0,1.0,0.0,1
1588,1.0,0.0,500.0,0.0,7344.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1589,1.0,0.0,0.0,0.0,3878.0,8.0,8.0,6.0,2.333333333,78.4,5.0,9.0,0.0,0.0,3.0,0
1590,1.0,0.0,49.0,0.0,2781.0,10.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1591,1.0,0.0,100.0,0.0,1116.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1592,1.0,0.0,0.0,0.0,7081.70732533423,8.125886645322336,7.959742845336071,5.062995167416961,0.9824253985916662,67.59405919339032,2.3261069896873248,0.9456777739886816,0.6527862817955016,0.0,0.7909231115425878,0
1593,1.0,0.0,0.0,0.0,7081.70732533423,8.125886645322336,7.959742845336071,5.062995167416961,0.9824253985916662,67.59405919339032,2.3261069896873248,0.9456777739886816,0.6527862817955016,0.0,0.7909231115425878,0
1594,1.0,0.0,0.0,0.0,4597.0,8.0,6.0,1.0,7.0,11.125,8.0,9.0,0.0,1.0,1.0,0
1595,1.0,0.0,1.0,0.0,1591.0,7.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1596,1.0,0.0,0.0,0.0,8154.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1597,1.0,0.0,1200.0,0.0,0.0,8.147333766800502,7.969081406038715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1598,1.0,0.0,0.0,0.0,7081.70732533423,8.125886645322336,7.959742845336071,5.062995167416961,0.9824253985916662,67.59405919339032,2.3261069896873248,0.9456777739886816,0.6527862817955016,0.0,0.7909231115425878,0
1599,1.0,0.0,0.0,0.0,3196.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1600,1.0,0.0,0.0,0.0,7289.0,7.0,7.0,11.0,4.2,87.66666667,3.0,4.0,0.0,1.0,0.0,0
1601,1.0,0.0,0.0,0.0,22716.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1602,1.0,0.0,0.0,0.0,1599.0,8.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1603,1.0,0.0,10.0,0.0,7083.151208579544,8.125912872586486,7.959782837855529,5.063043198749257,0.982469707850178,67.62737433359095,2.3263717842680145,0.9458384140224374,0.6529099652698095,0.0,0.7910886117130166,1
1604,1.0,0.0,0.0,0.0,4291.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1605,1.0,0.0,0.0,0.0,5300.0,7.0,10.0,19.0,0.859649123,33.71428571,5.0,3.0,0.0,0.0,3.0,0
1606,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1607,1.0,0.0,0.0,0.0,1826.0,8.0,7.0,10.0,0.859649123,20.57142857,2.0,1.0,0.0,1.0,1.0,0
1608,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1609,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1610,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1611,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1612,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1613,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1614,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1615,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1616,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1617,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1618,1.0,0.0,0.0,0.0,7374.827383797533,8.138672997796043,10.0,5.063181396233583,0.7722004555190587,69.15217680198447,1.8786544488061407,0.8420058256748151,0.49129374606118115,0.0,0.6801481952419632,0
1619,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1620,1.0,0.0,0.0,0.0,7374.827383797533,8.138672997796043,10.0,5.063181396233583,0.7722004555190587,69.15217680198447,1.8786544488061407,0.8420058256748151,0.49129374606118115,0.0,0.6801481952419632,0
1621,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1622,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1623,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1624,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1625,1.0,0.0,0.0,0.0,7374.827383797533,8.138672997796043,10.0,5.063181396233583,0.7722004555190587,69.15217680198447,1.8786544488061407,0.8420058256748151,0.49129374606118115,0.0,0.6801481952419632,0
1626,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1627,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1628,1.0,0.0,0.0,0.0,7374.827383797533,8.138672997796043,10.0,5.063181396233583,0.7722004555190587,69.15217680198447,1.8786544488061407,0.8420058256748151,0.49129374606118115,0.0,0.6801481952419632,0
1629,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1630,1.0,0.0,100.0,0.0,4403.0,8.0,8.0,13.0,0.859649123,8.571428571,2.0,0.0,0.0,1.0,0.0,1
1631,1.0,0.0,0.0,0.0,7259.7711721534815,8.130403827786106,10.0,5.063215706055603,0.9333824521557761,68.54058168460384,2.578847407231536,0.9015571763048366,0.6194453433303325,1.0,0.8515074934193704,0
1632,1.0,0.0,49.0,0.0,1831.0,10.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1633,1.0,0.0,999.0,0.0,9979.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1634,1.0,0.0,99.0,0.0,7335.0,8.0,7.0,5.0,0.859649123,34.28571429,2.0,2.0,0.0,1.0,1.0,1
1635,1.0,0.0,200.0,0.0,3059.0,10.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1636,1.0,0.0,0.0,0.0,1456.0,10.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1637,1.0,0.0,99.0,0.0,2904.5756146602075,9.0,7.965997116828529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1638,1.0,0.0,0.0,0.0,4406.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1639,1.0,0.0,0.0,0.0,2275.0,9.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1640,1.0,0.0,0.0,0.0,7488.0,8.143632339903439,7.967880040411262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1641,1.0,0.0,0.0,0.0,3353.0,8.0,7.0,6.0,0.245614035,11.0,0.0,0.0,0.0,1.0,0.0,0
1642,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1643,1.0,0.0,0.0,0.0,7081.70732533423,8.125886645322336,7.959742845336071,5.062995167416961,0.9824253985916662,67.59405919339032,2.3261069896873248,0.9456777739886816,0.6527862817955016,0.0,0.7909231115425878,0
1644,1.0,0.0,0.0,0.0,815.0,10.0,7.0,5.0,0.614035088,1.2,2.0,0.0,0.0,1.0,0.0,0
1645,1.0,0.0,99.0,0.0,6980.8783131199925,8.117875274666238,7.959791511735319,5.063504926497824,1.144075460825434,67.31192651478523,3.0289812096185957,1.0068315123452631,0.7821856207658067,1.0,0.9639350257292943,1
1646,1.0,0.0,0.0,0.0,1421.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1647,1.0,0.0,0.0,0.0,3664.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1648,1.0,0.0,0.0,0.0,862.0,8.0,8.0,4.0,1.75,94.0,1.0,1.0,0.0,1.0,1.0,0
1649,1.0,0.0,0.0,0.0,3234.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1650,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1651,1.0,0.0,0.0,0.0,2655.0,10.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1652,1.0,0.0,0.0,0.0,817.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1653,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1654,1.0,0.0,299.0,0.0,7009.755978026286,8.118399819949257,7.960591362124481,5.064465553143735,1.1449616459956726,67.97822931879776,3.034277101232395,1.0100443130203836,0.7846592902519692,1.0,0.9672450291378719,1
1655,1.0,0.0,100.0,0.0,657.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1656,1.0,0.0,50.0,0.0,50655.0,8.0,7.0,2.0,9.333333333,312.25,4.0,14.0,13.0,0.0,3.0,1
1657,1.0,0.0,0.0,0.0,677.0,8.142990367621524,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1658,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1659,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1660,1.0,0.0,0.0,0.0,1190.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1661,1.0,0.0,500.0,0.0,6686.112696410197,10.0,7.962131310218741,5.06498200806185,0.8640120526885624,66.77320969570883,2.1715988540402607,0.7807585035492748,0.6911136077303144,1.0,0.7246546680119382,1
1662,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1663,1.0,0.0,0.0,0.0,889.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1664,1.0,0.0,0.0,0.0,1675.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1665,1.0,0.0,200.0,0.0,2047.0,10.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1666,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1667,1.0,0.0,0.0,0.0,4048.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1668,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1669,1.0,0.0,0.0,0.0,5918.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1670,1.0,0.0,0.0,0.0,1290.0,10.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1671,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1672,1.0,0.0,0.0,0.0,2411.0,8.150935893313314,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1673,1.0,0.0,0.0,0.0,5277.0,7.0,8.0,7.0,1.75,85.0,2.0,0.0,0.0,1.0,1.0,0
1674,1.0,0.0,80.0,0.0,17578.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1675,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1676,1.0,0.0,0.0,0.0,249.0,8.14169383476835,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1677,1.0,0.0,99.0,0.0,1522.0,10.0,8.0,7.0,0.736842105,10.83333333,5.0,0.0,0.0,1.0,1.0,1
1678,1.0,0.0,0.0,0.0,2588.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1679,1.0,0.0,0.0,0.0,716.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1680,1.0,0.0,0.0,0.0,2503.0,7.0,8.0,3.0,0.122807018,43.0,0.0,0.0,0.0,1.0,0.0,0
1681,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1682,1.0,0.0,0.0,0.0,206.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1683,1.0,0.0,0.0,0.0,9052.0,8.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1684,1.0,0.0,0.0,0.0,484.0,8.0,8.0,11.0,0.875,99.0,1.0,0.0,1.0,0.0,1.0,0
1685,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1686,1.0,0.0,0.0,0.0,740.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1687,1.0,0.0,0.0,0.0,3442.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1688,1.0,0.0,0.0,0.0,46.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1689,1.0,0.0,250.0,0.0,787.0,10.0,8.0,1.0,0.122807018,82.0,0.0,0.0,0.0,1.0,0.0,1
1690,1.0,0.0,49.0,0.0,2832.0,8.0,7.0,2.0,0.954545455,265.0,3.0,0.0,1.0,1.0,1.0,1
1691,1.0,0.0,0.0,0.0,7081.70732533423,8.125886645322336,7.959742845336071,5.062995167416961,0.9824253985916662,67.59405919339032,2.3261069896873248,0.9456777739886816,0.6527862817955016,0.0,0.7909231115425878,0
1692,1.0,0.0,0.0,0.0,636.0,8.141215124008474,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1693,1.0,0.0,0.0,0.0,172.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1694,1.0,0.0,0.0,0.0,8.0,8.141315276884196,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1695,1.0,0.0,0.0,0.0,647.0,8.0,7.0,0.0,0.636363636,8.0,2.0,0.0,1.0,1.0,1.0,0
1696,1.0,0.0,0.0,0.0,3723.0,10.0,7.0,1.0,3.5,137.0,1.0,1.0,0.0,1.0,1.0,0
1697,1.0,0.0,0.0,0.0,7081.70732533423,8.125886645322336,7.959742845336071,5.062995167416961,0.9824253985916662,67.59405919339032,2.3261069896873248,0.9456777739886816,0.6527862817955016,0.0,0.7909231115425878,0
1698,1.0,0.0,100.0,0.0,4214.0,7.0,9.0,4.0,1.75,6.0,2.0,0.0,0.0,1.0,0.0,1
1699,1.0,0.0,0.0,0.0,576.0,10.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1700,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1701,1.0,0.0,0.0,0.0,1315.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1702,1.0,0.0,0.0,0.0,1969.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1703,1.0,0.0,99.0,0.0,1898.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1704,1.0,0.0,0.0,0.0,1236.0,8.0,7.0,1.0,5.6,11.91666667,12.0,0.0,3.0,1.0,0.0,0
1705,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1706,1.0,0.0,0.0,0.0,656.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1707,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1708,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1709,1.0,0.0,300.0,0.0,7009.900366350818,8.118402442675672,7.960595361376426,5.064470356276964,1.1449660769215237,67.98156083281782,3.034303580690464,1.0100603770237593,0.7846716585994,1.0,0.967261579154915,1
1710,1.0,0.0,0.0,0.0,31584.0,8.0,10.0,7.0,1.272727273,43.25,4.0,0.0,1.0,1.0,4.0,0
1711,1.0,0.0,0.0,0.0,168.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1712,1.0,0.0,0.0,0.0,7081.70732533423,8.125886645322336,7.959742845336071,5.062995167416961,0.9824253985916662,67.59405919339032,2.3261069896873248,0.9456777739886816,0.6527862817955016,0.0,0.7909231115425878,0
1713,1.0,0.0,0.0,0.0,6613.674228994843,10.0,7.960132201995816,5.062580121483811,0.8615993727227558,65.10615403917653,2.1577522153786353,0.7725638739910385,0.6848620902515746,1.0,0.7162077287366335,0
1714,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1715,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1716,1.0,0.0,0.0,0.0,2578.0,7.0,8.0,4.0,0.736842105,9.833333333,2.0,2.0,0.0,1.0,0.0,0
1717,1.0,0.0,0.0,0.0,238.0,8.148193216310318,7.0,5.066436060427743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718,1.0,0.0,0.0,0.0,402.0,7.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1719,1.0,0.0,0.0,0.0,6801.139765558748,9.0,7.9597409467616265,5.062818728972752,1.0114126565307962,66.10265971185996,2.6191498909436044,0.8961580057939575,0.7359035752027097,1.0,0.846928323551348,0
1720,1.0,0.0,0.0,0.0,3534.0,8.0,10.0,12.0,0.368421053,33.66666667,1.0,1.0,0.0,1.0,0.0,0
1721,1.0,0.0,300.0,0.0,9825.0,10.0,7.0,4.0,3.5,189.6363636,11.0,1.0,9.0,1.0,5.0,1
1722,1.0,0.0,0.0,0.0,918.0,10.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1723,1.0,0.0,0.0,0.0,9072.0,10.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1724,1.0,0.0,0.0,0.0,2454.0,9.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1725,1.0,0.0,0.0,0.0,2360.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1726,1.0,0.0,100.0,0.0,3498.0,10.0,7.0,4.0,0.304347826,508.0,1.0,1.0,0.0,0.0,1.0,1
1727,1.0,0.0,0.0,0.0,2030.0,8.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1728,1.0,0.0,0.0,0.0,7037.663254949855,7.0,7.0,5.063207358389301,1.409147265423714,67.35994761790613,3.7500033425809205,1.1915045075831359,0.9137162366452003,1.0,1.1597981594632136,0
1729,1.0,0.0,0.0,0.0,6972.40324866462,8.117870376183655,8.0,5.063033087477643,1.139447570262944,67.01304029154062,3.017441033812906,1.0031732141585883,0.7777436557589781,1.0,0.9600880442113349,0
1730,1.0,0.0,0.0,0.0,1721.0,8.0,8.0,4.0,0.49122807,17.0,0.0,0.0,0.0,1.0,0.0,0
1731,1.0,0.0,0.0,0.0,6966.583868991378,8.117615624751142,7.959395585792684,5.063029416308099,1.143636799166166,66.98210662679904,3.026359743269766,1.0052411760110784,0.7809611543701562,1.0,0.9622965740420486,0
1732,1.0,0.0,0.0,0.0,7081.70732533423,8.125886645322336,7.959742845336071,5.062995167416961,0.9824253985916662,67.59405919339032,2.3261069896873248,0.9456777739886816,0.6527862817955016,0.0,0.7909231115425878,0
1733,1.0,0.0,199.0,0.0,18814.0,10.0,7.0,7.0,1.909090909,36.16666667,6.0,4.0,2.0,1.0,2.0,1
1734,1.0,0.0,0.0,0.0,3116.0,7.0,7.0,10.0,0.859649123,0.857142857,1.0,0.0,0.0,1.0,0.0,0
1735,1.0,0.0,0.0,0.0,6518.256074542392,9.0,6.0,5.062637651819434,1.2118961404875543,64.59895480788066,3.044310702561645,0.9945647482297201,0.8906581821646731,1.0,0.9520201381969875,0
